ID,count
2998,16
2999,17
3000,17
3001,17
3002,15
3003,25
3004,13
3005,24
3006,19
3007,19
3008,18
3009,18
3010,15
3011,15
3012,16
3013,14
3014,17
3015,18
3016,16
3017,20
3018,14
3019,22
3020,16
3021,16
3022,17
3023,15
3024,18
3025,14
3026,16
3027,18
3028,20
3029,17
3030,13
3031,19
3032,18
3033,19
3034,20
3035,20
3036,17
3037,15
3038,17
3039,17
3040,18
3041,18
3042,16
3043,18
3044,20
3045,22
3046,19
3047,20
3048,16
3049,21
3050,22
3051,14
3052,18
3053,21
3054,18
3055,17
3056,20
3057,16
3058,20
3059,16
3060,16
3061,19
3062,17
3063,14
3064,18
3065,15
3066,14
3067,16
3068,19
3069,15
3070,18
3071,16
3072,15
3073,19
3074,15
3075,15
3076,17
3077,16
3078,22
3079,16
3080,12
3081,15
3082,15
3083,16
3084,16
3085,17
3086,17
3087,14
3088,17
3089,17
3090,14
3091,16
3092,13
3093,15
3094,15
3095,19
3096,14
3097,20
3098,17
3099,21
3100,18
3101,15
3102,19
3103,18
3104,18
3105,13
3106,18
3107,13
3108,13
3109,17
3110,15
3111,15
3112,14
3113,15
3114,15
3115,15
3116,19
3117,17
3118,15
3119,13
3120,15
3121,16
3122,17
3123,17
3124,18
3125,18
3126,18
3127,17
3128,20
3129,18
3130,21
3131,18
3132,18
3133,16
3134,14
3135,14
3136,18
3137,12
3138,12
3139,13
3140,19
3141,12
3142,13
3143,14
3144,20
3145,16
3146,13
3147,17
3148,15
3149,14
3150,14
3151,16
3152,15
3153,15
3154,15
3155,15
3156,17
3157,21
3158,14
3159,16
3160,13
3161,14
3162,16
3163,19
3164,15
3165,16
3166,14
3167,17
3168,21
3169,16
3170,16
3171,17
3172,16
3173,13
3174,19
3175,16
3176,16
3177,19
3178,16
3179,16
3180,18
3181,17
3182,15
3183,16
3184,18
3185,19
3186,20
3187,16
3188,16
3189,20
3190,21
3191,19
3192,16
3193,17
3194,20
3195,18
3196,14
3197,16
3198,17
3199,18
3200,14
3201,20
3202,15
3203,18
3204,17
3205,20
3206,16
3207,15
3208,17
3209,19
3210,20
3211,16
3212,14
3213,15
3214,18
3215,18
3216,17
3217,12
3218,16
3219,19
3220,13
3221,18
3222,17
3223,20
3224,21
3225,21
3226,16
3227,20
3228,13
3229,15
3230,17
3231,15
3232,18
3233,18
3234,17
3235,18
3236,17
3237,18
3238,19
3239,20
3240,18
3241,17
3242,17
3243,18
3244,15
3245,20
3246,19
3247,23
3248,18
3249,15
3250,12
3251,20
3252,18
3253,19
3254,18
3255,20
3256,17
3257,14
3258,15
3259,20
3260,17
3261,20
3262,18
3263,16
3264,22
3265,21
3266,17
3267,15
3268,15
3269,14
3270,17
3271,16
3272,12
3273,17
3274,17
3275,17
3276,19
3277,19
3278,16
3279,16
3280,17
3281,15
3282,19
3283,15
3284,16
3285,14
3286,21
3287,14
3288,18
3289,17
3290,16
3291,17
3292,16
3293,17
3294,13
3295,17
3296,16
3297,14
3298,14
3299,16
3300,19
3301,23
3302,19
3303,16
3304,14
3305,16
3306,18
3307,18
3308,18
3309,16
3310,16
3311,20
3312,16
3313,15
3314,13
3315,19
3316,14
3317,18
3318,18
3319,18
3320,14
3321,15
3322,14
3323,13
3324,23
3325,13
3326,18
3327,15
3328,16
3329,14
3330,18
3331,14
3332,15
3333,16
3334,13
3335,17
3336,15
3337,14
3338,12
3339,16
3340,15
3341,14
3342,17
3343,15
3344,15
3345,17
3346,14
3347,16
3348,14
3349,14
3350,14
3351,14
3352,16
3353,14
3354,13
3355,12
3356,19
3357,17
3358,16
3359,18
3360,22
3361,17
3362,17
3363,15
3364,15
3365,19
3366,13
3367,17
3368,17
3369,15
3370,17
3371,14
3372,16
3373,16
3374,16
3375,14
3376,15
3377,19
3378,14
3379,16
3380,16
3381,14
3382,18
3383,14
3384,18
3385,14
3386,18
3387,18
3388,15
3389,16
3390,15
3391,13
3392,15
3393,16
3394,16
3395,16
3396,13
3397,19
3398,18
3399,20
3400,21
3401,15
3402,13
3403,16
3404,15
3405,18
3406,17
3407,21
3408,22
3409,17
3410,18
3411,20
3412,19
3413,15
3414,17
3415,17
3416,22
3417,18
3418,16
3419,13
3420,16
3421,21
3422,16
3423,16
3424,13
3425,17
3426,16
3427,16
3428,15
3429,17
3430,15
3431,15
3432,17
3433,15
3434,17
3435,14
3436,14
3437,19
3438,15
3439,16
3440,11
3441,15
3442,15
3443,15
3444,14
3445,14
3446,21
3447,17
3448,14
3449,18
3450,18
3451,14
3452,21
3453,17
3454,18
3455,17
3456,17
3457,17
3458,17
3459,17
3460,18
3461,14
3462,20
3463,21
3464,19
3465,21
3466,20
3467,16
3468,18
3469,19
3470,17
3471,20
3472,16
3473,19
3474,22
3475,16
3476,13
3477,20
3478,25
3479,20
3480,21
3481,17
3482,22
3483,18
3484,17
3485,14
3486,18
3487,18
3488,13
3489,18
3490,20
3491,18
3492,17
3493,16
3494,12
3495,21
3496,15
3497,16
3498,15
3499,16
3500,21
3501,18
3502,19
3503,15
3504,16
3505,19
3506,15
3507,23
3508,19
3509,25
3510,14
3511,15
3512,18
3513,15
3514,17
3515,14
3516,15
3517,19
3518,20
3519,17
3520,17
3521,17
3522,18
3523,18
3524,18
3525,16
3526,19
3527,22
3528,18
3529,17
3530,15
3531,18
3532,14
3533,16
3534,19
3535,18
3536,17
3537,15
3538,19
3539,20
3540,21
3541,15
3542,15
3543,14
3544,20
3545,15
3546,16
3547,23
3548,15
3549,14
3550,19
3551,15
3552,15
3553,17
3554,18
3555,17
3556,19
3557,21
3558,16
3559,18
3560,15
3561,16
3562,18
3563,14
3564,13
3565,16
3566,13
3567,15
3568,16
3569,13
3570,16
3571,19
3572,15
3573,17
3574,17
3575,17
3576,15
3577,23
3578,19
3579,17
3580,23
3581,17
3582,21
3583,16
3584,20
3585,13
3586,17
3587,20
3588,19
3589,14
3590,15
3591,15
3592,16
3593,17
3594,17
3595,16
3596,12
3597,17
3598,15
3599,17
3600,18
3601,17
3602,15
3603,17
3604,19
3605,14
3606,17
3607,15
3608,19
3609,16
3610,16
3611,19
3612,15
3613,17
3614,12
3615,17
3616,16
3617,19
3618,20
3619,14
3620,17
3621,14
3622,14
3623,16
3624,15
3625,16
3626,14
3627,14
3628,20
3629,20
3630,15
3631,18
3632,14
3633,16
3634,16
3635,17
3636,13
3637,17
3638,19
3639,22
3640,13
3641,14
3642,19
3643,17
3644,21
3645,18
3646,19
3647,22
3648,16
3649,20
3650,13
3651,15
3652,12
3653,15
3654,14
3655,18
3656,14
3657,19
3658,15
3659,20
3660,18
3661,17
3662,17
3663,16
3664,17
3665,15
3666,14
3667,24
3668,18
3669,18
3670,14
3671,16
3672,14
3673,15
3674,22
3675,12
3676,12
3677,18
3678,18
3679,17
3680,14
3681,12
3682,13
3683,17
3684,19
3685,14
3686,14
3687,18
3688,16
3689,20
3690,15
3691,16
3692,16
3693,15
3694,15
3695,16
3696,15
3697,15
3698,14
3699,16
3700,20
3701,17
3702,13
3703,14
3704,16
3705,14
3706,15
3707,18
3708,12
3709,14
3710,19
3711,13
3712,17
3713,16
3714,17
3715,18
3716,15
3717,19
3718,16
3719,14
3720,16
3721,17
3722,18
3723,18
3724,14
3725,14
3726,20
3727,18
3728,12
3729,21
3730,18
3731,19
3732,17
3733,18
3734,16
3735,13
3736,18
3737,18
3738,17
3739,15
3740,21
3741,14
3742,19
3743,18
3744,19
3745,14
3746,21
3747,18
3748,14
3749,19
3750,17
3751,14
3752,18
3753,14
3754,15
3755,14
3756,17
3757,16
3758,18
3759,18
3760,16
3761,13
3762,17
3763,14
3764,17
3765,17
3766,17
3767,17
3768,17
3769,21
3770,21
3771,18
3772,14
3773,17
3774,20
3775,13
3776,20
3777,17
3778,18
3779,16
3780,13
3781,21
3782,17
3783,17
3784,16
3785,16
3786,16
3787,16
3788,15
3789,12
3790,18
3791,16
3792,18
3793,19
3794,15
3795,13
3796,19
3797,16
3798,17
3799,20
3800,12
3801,20
3802,18
3803,18
3804,19
3805,17
3806,19
3807,19
3808,17
3809,21
3810,17
3811,15
3812,19
3813,22
3814,14
3815,18
3816,17
3817,15
3818,12
3819,21
3820,17
3821,15
3822,20
3823,20
3824,16
3825,15
3826,13
3827,17
3828,14
3829,13
3830,16
3831,18
3832,14
3833,16
3834,17
3835,16
3836,16
3837,16
3838,17
3839,14
3840,21
3841,21
3842,18
3843,15
3844,16
3845,16
3846,18
3847,14
3848,17
3849,18
3850,15
3851,16
3852,16
3853,19
3854,15
3855,17
3856,14
3857,17
3858,22
3859,16
3860,14
3861,14
3862,15
3863,17
3864,16
3865,14
3866,14
3867,21
3868,16
3869,17
3870,19
3871,20
3872,19
3873,12
3874,16
3875,16
3876,12
3877,12
3878,16
3879,16
3880,18
3881,17
3882,17
3883,19
3884,17
3885,14
3886,18
3887,21
3888,15
3889,13
3890,15
3891,15
3892,16
3893,16
3894,17
3895,17
3896,16
3897,14
3898,13
3899,13
3900,15
3901,14
3902,14
3903,12
3904,13
3905,12
3906,15
3907,15
3908,14
3909,13
3910,15
3911,20
3912,17
3913,13
3914,18
3915,18
3916,14
3917,21
3918,18
3919,19
3920,15
3921,14
3922,16
3923,16
3924,18
3925,18
3926,18
3927,16
3928,18
3929,15
3930,14
3931,16
3932,20
3933,21
3934,14
3935,16
3936,21
3937,18
3938,17
3939,17
3940,15
3941,18
3942,14
3943,17
3944,17
3945,18
3946,16
3947,16
3948,17
3949,21
3950,19
3951,17
3952,19
3953,21
3954,17
3955,15
3956,18
3957,15
3958,17
3959,18
3960,15
3961,20
3962,19
3963,17
3964,17
3965,14
3966,13
3967,16
3968,18
3969,18
3970,18
3971,18
3972,20
3973,21
3974,16
3975,21
3976,13
3977,15
3978,17
3979,18
3980,19
3981,21
3982,18
3983,16
3984,14
3985,17
3986,19
3987,22
3988,21
3989,18
3990,20
3991,16
3992,13
3993,18
3994,17
3995,18
3996,15
3997,15
3998,16
3999,15
4000,21
4001,18
4002,20
4003,21
4004,18
4005,21
4006,15
4007,16
4008,14
4009,20
4010,22
4011,17
4012,22
4013,22
4014,16
4015,20
4016,18
4017,21
4018,17
4019,16
4020,15
4021,16
4022,12
4023,20
4024,17
4025,20
4026,14
4027,15
4028,18
4029,18
4030,18
4031,14
4032,22
4033,18
4034,21
4035,23
4036,15
4037,19
4038,23
4039,21
4040,20
4041,19
4042,15
4043,16
4044,19
4045,23
4046,15
4047,17
4048,16
4049,20
4050,13
4051,15
4052,16
4053,20
4054,18
4055,15
4056,19
4057,18
4058,16
4059,23
4060,15
4061,15
4062,16
4063,16
4064,18
4065,16
4066,16
4067,18
4068,18
4069,17
4070,16
4071,20
4072,16
4073,19
4074,17
4075,17
4076,16
4077,20
4078,17
4079,21
4080,15
4081,17
4082,17
4083,18
4084,19
4085,15
4086,13
4087,16
4088,15
4089,14
4090,18
4091,15
4092,16
4093,17
4094,18
4095,23
4096,19
4097,16
4098,19
4099,18
4100,19
4101,16
4102,16
4103,18
4104,16
4105,19
4106,18
4107,22
4108,17
4109,15
4110,14
4111,17
4112,18
4113,13
4114,16
4115,17
4116,18
4117,16
4118,13
4119,19
4120,20
4121,14
4122,16
4123,22
4124,18
4125,17
4126,18
4127,17
4128,18
4129,17
4130,20
4131,15
4132,22
4133,15
4134,16
4135,20
4136,14
4137,18
4138,15
4139,19
4140,14
4141,17
4142,14
4143,16
4144,14
4145,19
4146,17
4147,18
4148,16
4149,17
4150,21
4151,15
4152,16
4153,20
4154,15
4155,18
4156,19
4157,16
4158,16
4159,16
4160,15
4161,22
4162,19
4163,17
4164,20
4165,22
4166,15
4167,14
4168,20
4169,19
4170,18
4171,13
4172,20
4173,16
4174,16
4175,14
4176,18
4177,21
4178,16
4179,15
4180,13
4181,17
4182,22
4183,19
4184,13
4185,20
4186,16
4187,22
4188,19
4189,24
4190,13
4191,20
4192,16
4193,16
4194,18
4195,20
4196,17
4197,18
4198,20
4199,16
4200,18
4201,18
4202,16
4203,18
4204,14
4205,15
4206,19
4207,20
4208,15
4209,15
4210,17
4211,17
4212,18
4213,16
4214,17
4215,17
4216,18
4217,14
4218,16
4219,18
4220,15
4221,19
4222,18
4223,22
4224,19
4225,15
4226,19
4227,19
4228,20
4229,17
4230,21
4231,13
4232,15
4233,20
4234,14
4235,19
4236,19
4237,22
4238,18
4239,19
4240,19
4241,15
4242,18
4243,22
4244,23
4245,21
4246,17
4247,17
4248,15
4249,20
4250,18
4251,18
4252,18
4253,20
4254,21
4255,17
4256,20
4257,19
4258,15
4259,20
4260,16
4261,16
4262,16
4263,17
4264,19
4265,20
4266,19
4267,21
4268,19
4269,15
4270,20
4271,17
4272,17
4273,20
4274,18
4275,16
4276,16
4277,18
4278,17
4279,16
4280,21
4281,18
4282,21
4283,13
4284,20
4285,17
4286,21
4287,19
4288,23
4289,20
4290,21
4291,18
4292,23
4293,20
4294,18
4295,21
4296,20
4297,17
4298,18
4299,22
4300,15
4301,19
4302,22
4303,20
4304,15
4305,23
4306,12
4307,22
4308,17
4309,20
4310,21
4311,17
4312,20
4313,19
4314,23
4315,18
4316,17
4317,20
4318,18
4319,17
4320,16
4321,18
4322,19
4323,20
4324,20
4325,24
4326,20
4327,16
4328,15
4329,21
4330,18
4331,20
4332,20
4333,15
4334,16
4335,13
4336,24
4337,19
4338,19
4339,19
4340,18
4341,17
4342,14
4343,15
4344,20
4345,16
4346,15
4347,21
4348,22
4349,22
4350,23
4351,18
4352,18
4353,14
4354,17
4355,17
4356,19
4357,18
4358,17
4359,21
4360,18
4361,21
4362,18
4363,25
4364,18
4365,16
4366,21
4367,17
4368,21
4369,21
4370,16
4371,19
4372,22
4373,15
4374,24
4375,17
4376,20
4377,18
4378,16
4379,20
4380,21
4381,15
4382,22
4383,18
4384,18
4385,20
4386,16
4387,22
4388,19
4389,17
4390,18
4391,17
4392,15
4393,17
4394,17
4395,18
4396,20
4397,18
4398,20
4399,19
4400,18
4401,21
4402,18
4403,18
4404,19
4405,20
4406,19
4407,20
4408,15
4409,18
4410,22
4411,18
4412,16
4413,21
4414,22
4415,16
4416,19
4417,23
4418,16
4419,19
4420,18
4421,18
4422,22
4423,23
4424,22
4425,19
4426,18
4427,21
4428,15
4429,20
4430,17
4431,20
4432,16
4433,20
4434,18
4435,16
4436,17
4437,23
4438,22
4439,26
4440,17
4441,18
4442,22
4443,20
4444,17
4445,17
4446,12
4447,17
4448,15
4449,21
4450,13
4451,19
4452,15
4453,17
4454,24
4455,19
4456,18
4457,21
4458,16
4459,17
4460,16
4461,15
4462,15
4463,19
4464,15
4465,22
4466,16
4467,20
4468,24
4469,19
4470,22
4471,16
4472,20
4473,15
4474,17
4475,19
4476,17
4477,17
4478,21
4479,19
4480,19
4481,18
4482,15
4483,19
4484,18
4485,18
4486,18
4487,18
4488,18
4489,23
4490,20
4491,16
4492,18
4493,20
4494,17
4495,19
4496,21
4497,18
4498,14
4499,20
4500,17
4501,19
4502,19
4503,20
4504,20
4505,24
4506,20
4507,21
4508,21
4509,23
4510,19
4511,24
4512,18
4513,22
4514,20
4515,18
4516,20
4517,19
4518,24
4519,20
4520,22
4521,16
4522,19
4523,18
4524,16
4525,22
4526,20
4527,18
4528,16
4529,20
4530,16
4531,14
4532,18
4533,16
4534,18
4535,16
4536,15
4537,18
4538,15
4539,13
4540,20
4541,19
4542,18
4543,16
4544,21
4545,17
4546,14
4547,20
4548,15
4549,14
4550,16
4551,17
4552,14
4553,16
4554,18
4555,13
4556,14
4557,15
4558,17
4559,13
4560,14
4561,15
4562,19
4563,16
4564,18
4565,18
4566,16
4567,19
4568,14
4569,19
4570,21
4571,17
4572,19
4573,18
4574,18
4575,14
4576,14
4577,20
4578,15
4579,21
4580,22
4581,16
4582,17
4583,20
4584,25
4585,18
4586,19
4587,19
4588,21
4589,18
4590,19
4591,18
4592,21
4593,13
4594,19
4595,17
4596,16
4597,13
4598,19
4599,16
4600,17
4601,20
4602,20
4603,18
4604,17
4605,17
4606,14
4607,16
4608,20
4609,18
4610,17
4611,15
4612,17
4613,22
4614,17
4615,13
4616,15
4617,19
4618,20
4619,16
4620,19
4621,23
4622,18
4623,21
4624,17
4625,18
4626,14
4627,17
4628,16
4629,19
4630,13
4631,15
4632,23
4633,18
4634,18
4635,15
4636,15
4637,20
4638,19
4639,16
4640,19
4641,20
4642,22
4643,17
4644,17
4645,17
4646,18
4647,16
4648,16
4649,22
4650,15
4651,19
4652,17
4653,17
4654,20
4655,16
4656,18
4657,19
4658,16
4659,15
4660,17
4661,16
4662,14
4663,18
4664,17
4665,13
4666,16
4667,18
4668,15
4669,19
4670,17
4671,24
4672,16
4673,13
4674,14
4675,17
4676,18
4677,20
4678,18
4679,15
4680,15
4681,15
4682,15
4683,21
4684,20
4685,16
4686,24
4687,16
4688,18
4689,17
4690,16
4691,15
4692,17
4693,18
4694,17
4695,22
4696,20
4697,19
4698,16
4699,21
4700,21
4701,13
4702,19
4703,17
4704,18
4705,19
4706,13
4707,20
4708,16
4709,16
4710,17
4711,17
4712,13
4713,18
4714,14
4715,17
4716,15
4717,15
4718,16
4719,18
4720,20
4721,17
4722,15
4723,18
4724,16
4725,15
4726,14
4727,18
4728,13
4729,15
4730,20
4731,17
4732,17
4733,15
4734,14
4735,12
4736,12
4737,20
4738,18
4739,20
4740,13
4741,16
4742,19
4743,18
4744,20
4745,16
4746,18
4747,16
4748,22
4749,16
4750,16
4751,21
4752,17
4753,19
4754,18
4755,17
4756,14
4757,16
4758,14
4759,18
4760,18
4761,19
4762,18
4763,15
4764,19
4765,15
4766,19
4767,15
4768,18
4769,18
4770,17
4771,19
4772,20
4773,16
4774,18
4775,16
4776,15
4777,17
4778,17
4779,19
4780,17
4781,17
4782,18
4783,23
4784,16
4785,20
4786,20
4787,15
4788,17
4789,13
4790,18
4791,15
4792,15
4793,23
4794,17
4795,19
4796,14
4797,18
4798,20
4799,18
4800,16
4801,17
4802,19
4803,16
4804,16
4805,17
4806,19
4807,14
4808,15
4809,19
4810,15
4811,15
4812,18
4813,18
4814,18
4815,18
4816,21
4817,18
4818,16
4819,18
4820,20
4821,18
4822,16
4823,16
4824,19
4825,19
4826,16
4827,15
4828,20
4829,20
4830,16
4831,20
4832,22
4833,19
4834,18
4835,15
4836,23
4837,22
4838,16
4839,20
4840,21
4841,20
4842,19
4843,18
4844,16
4845,19
4846,26
4847,19
4848,19
4849,16
4850,19
4851,22
4852,15
4853,25
4854,15
4855,16
4856,23
4857,22
4858,17
4859,19
4860,16
4861,22
4862,19
4863,20
4864,16
4865,16
4866,17
4867,17
4868,25
4869,21
4870,18
4871,20
4872,18
4873,18
4874,18
4875,18
4876,24
4877,19
4878,20
4879,18
4880,21
4881,21
4882,20
4883,19
4884,21
4885,24
4886,19
4887,23
4888,19
4889,25
4890,22
4891,23
4892,26
4893,20
4894,19
4895,19
4896,19
4897,20
4898,23
4899,24
4900,22
4901,18
4902,21
4903,21
4904,17
4905,20
4906,19
4907,22
4908,18
4909,22
4910,22
4911,19
4912,18
4913,18
4914,17
4915,22
4916,20
4917,19
4918,18
4919,19
4920,16
4921,19
4922,22
4923,16
4924,23
4925,17
4926,16
4927,21
4928,19
4929,20
4930,16
4931,22
4932,18
4933,20
4934,18
4935,20
4936,18
4937,21
4938,18
4939,24
4940,23
4941,21
4942,16
4943,18
4944,18
4945,24
4946,23
4947,16
4948,25
4949,21
4950,15
4951,16
4952,22
4953,15
4954,21
4955,19
4956,21
4957,17
4958,17
4959,23
4960,25
4961,16
4962,16
4963,22
4964,15
4965,21
4966,16
4967,21
4968,21
4969,19
4970,20
4971,18
4972,21
4973,22
4974,18
4975,24
4976,19
4977,21
4978,18
4979,22
4980,17
4981,20
4982,22
4983,18
4984,22
4985,19
4986,19
4987,16
4988,17
4989,18
4990,19
4991,24
4992,22
4993,20
4994,18
4995,22
4996,18
4997,24
4998,15
4999,23
5000,19
5001,16
5002,18
5003,22
5004,22
5005,15
5006,17
5007,19
5008,20
5009,20
5010,17
5011,16
5012,26
5013,17
5014,23
5015,15
5016,21
5017,21
5018,21
5019,17
5020,21
5021,24
5022,21
5023,22
5024,21
5025,21
5026,21
5027,19
5028,21
5029,14
5030,24
5031,17
5032,15
5033,20
5034,19
5035,20
5036,18
5037,19
5038,23
5039,18
5040,20
5041,20
5042,23
5043,20
5044,23
5045,22
5046,25
5047,25
5048,15
5049,22
5050,26
5051,28
5052,13
5053,20
5054,20
5055,24
5056,25
5057,25
5058,18
5059,18
5060,19
5061,21
5062,22
5063,19
5064,22
5065,24
5066,23
5067,18
5068,24
5069,18
5070,24
5071,23
5072,27
5073,23
5074,24
5075,23
5076,24
5077,27
5078,15
5079,23
5080,21
5081,20
5082,21
5083,16
5084,21
5085,26
5086,28
5087,19
5088,20
5089,24
5090,23
5091,18
5092,21
5093,18
5094,23
5095,22
5096,18
5097,20
5098,24
5099,20
5100,22
5101,22
5102,21
5103,21
5104,18
5105,19
5106,20
5107,27
5108,24
5109,21
5110,22
5111,18
5112,22
5113,22
5114,21
5115,25
5116,20
5117,19
5118,22
5119,20
5120,25
5121,19
5122,20
5123,25
5124,22
5125,19
5126,18
5127,17
5128,16
5129,22
5130,25
5131,20
5132,25
5133,18
5134,21
5135,23
5136,21
5137,25
5138,17
5139,17
5140,21
5141,22
5142,17
5143,24
5144,19
5145,18
5146,21
5147,18
5148,18
5149,19
5150,15
5151,21
5152,20
5153,18
5154,21
5155,19
5156,18
5157,24
5158,24
5159,16
5160,25
5161,21
5162,21
5163,20
5164,24
5165,24
5166,16
5167,14
5168,13
5169,21
5170,14
5171,18
5172,24
5173,24
5174,19
5175,16
5176,13
5177,18
5178,15
5179,22
5180,19
5181,20
5182,20
5183,16
5184,22
5185,21
5186,21
5187,16
5188,16
5189,20
5190,16
5191,27
5192,20
5193,16
5194,16
5195,22
5196,22
5197,25
5198,19
5199,26
5200,20
5201,16
5202,20
5203,18
5204,20
5205,18
5206,21
5207,22
5208,23
5209,16
5210,20
5211,18
5212,20
5213,19
5214,20
5215,21
5216,19
5217,18
5218,18
5219,17
5220,18
5221,21
5222,15
5223,18
5224,20
5225,19
5226,18
5227,18
5228,15
5229,20
5230,22
5231,18
5232,21
5233,19
5234,23
5235,19
5236,17
5237,16
5238,25
5239,15
5240,16
5241,21
5242,19
5243,21
5244,22
5245,22
5246,18
5247,20
5248,20
5249,19
5250,22
5251,20
5252,19
5253,19
5254,18
5255,24
5256,23
5257,19
5258,17
5259,13
5260,17
5261,21
5262,22
5263,22
5264,18
5265,18
5266,19
5267,17
5268,16
5269,14
5270,17
5271,17
5272,20
5273,19
5274,20
5275,17
5276,19
5277,21
5278,21
5279,24
5280,19
5281,22
5282,21
5283,22
5284,19
5285,17
5286,20
5287,17
5288,21
5289,16
5290,21
5291,19
5292,21
5293,23
5294,20
5295,24
5296,20
5297,17
5298,16
5299,22
5300,19
5301,21
5302,19
5303,18
5304,16
5305,27
5306,16
5307,20
5308,16
5309,18
5310,17
5311,20
5312,24
5313,18
5314,20
5315,23
5316,21
5317,17
5318,17
5319,21
5320,18
5321,21
5322,20
5323,23
5324,18
5325,22
5326,24
5327,19
5328,26
5329,19
5330,21
5331,21
5332,22
5333,22
5334,19
5335,18
5336,17
5337,23
5338,18
5339,17
5340,22
5341,19
5342,19
5343,23
5344,26
5345,19
5346,25
5347,22
5348,23
5349,20
5350,20
5351,23
5352,19
5353,19
5354,18
5355,21
5356,15
5357,24
5358,19
5359,18
5360,17
5361,19
5362,22
5363,19
5364,15
5365,18
5366,23
5367,20
5368,19
5369,22
5370,22
5371,22
5372,22
5373,22
5374,18
5375,21
5376,20
5377,18
5378,22
5379,21
5380,20
5381,19
5382,21
5383,22
5384,28
5385,22
5386,21
5387,18
5388,19
5389,21
5390,21
5391,16
5392,19
5393,17
5394,17
5395,16
5396,20
5397,22
5398,19
5399,19
5400,16
5401,19
5402,23
5403,19
5404,20
5405,14
5406,23
5407,19
5408,23
5409,25
5410,22
5411,18
5412,19
5413,17
5414,20
5415,24
5416,24
5417,22
5418,19
5419,18
5420,18
5421,17
5422,17
5423,17
5424,17
5425,17
5426,25
5427,19
5428,22
5429,17
5430,21
5431,20
5432,15
5433,16
5434,23
5435,14
5436,17
5437,20
5438,21
5439,22
5440,19
5441,25
5442,22
5443,18
5444,21
5445,19
5446,20
5447,14
5448,17
5449,19
5450,16
5451,21
5452,24
5453,19
5454,22
5455,23
5456,16
5457,20
5458,19
5459,25
5460,18
5461,20
5462,19
5463,19
5464,18
5465,25
5466,18
5467,24
5468,21
5469,20
5470,19
5471,19
5472,15
5473,15
5474,16
5475,17
5476,22
5477,18
5478,19
5479,18
5480,16
5481,17
5482,18
5483,21
5484,17
5485,13
5486,17
5487,17
5488,22
5489,15
5490,14
5491,17
5492,21
5493,17
5494,16
5495,19
5496,17
5497,19
5498,23
5499,21
5500,18
5501,21
5502,17
5503,18
5504,13
5505,21
5506,27
5507,20
5508,15
5509,23
5510,19
5511,21
5512,16
5513,19
5514,22
5515,17
5516,21
5517,19
5518,20
5519,15
5520,18
5521,20
5522,20
5523,21
5524,16
5525,14
5526,21
5527,18
5528,17
5529,21
5530,21
5531,15
5532,20
5533,23
5534,21
5535,20
5536,18
5537,21
5538,20
5539,20
5540,21
5541,15
5542,19
5543,22
5544,18
5545,16
5546,23
5547,22
5548,18
5549,21
5550,17
5551,15
5552,24
5553,16
5554,20
5555,19
5556,17
5557,26
5558,19
5559,23
5560,14
5561,23
5562,22
5563,18
5564,18
5565,23
5566,18
5567,17
5568,17
5569,19
5570,23
5571,17
5572,20
5573,14
5574,20
5575,22
5576,15
5577,19
5578,18
5579,23
5580,16
5581,19
5582,20
5583,19
5584,20
5585,22
5586,22
5587,23
5588,18
5589,14
5590,14
5591,15
5592,21
5593,17
5594,19
5595,18
5596,26
5597,16
5598,17
5599,18
5600,24
5601,21
5602,18
5603,18
5604,25
5605,21
5606,18
5607,24
5608,20
5609,21
5610,19
5611,20
5612,20
5613,21
5614,22
5615,19
5616,15
5617,17
5618,16
5619,16
5620,19
5621,20
5622,19
5623,16
5624,15
5625,14
5626,17
5627,21
5628,17
5629,14
5630,17
5631,17
5632,18
5633,14
5634,16
5635,21
5636,17
5637,19
5638,19
5639,15
5640,25
5641,19
5642,14
5643,19
5644,17
5645,15
5646,14
5647,18
5648,16
5649,17
5650,23
5651,14
5652,15
5653,17
5654,18
5655,16
5656,21
5657,14
5658,18
5659,17
5660,15
5661,16
5662,16
5663,14
5664,16
5665,14
5666,18
5667,16
5668,17
5669,14
5670,15
5671,15
5672,16
5673,16
5674,21
5675,18
5676,16
5677,20
5678,17
5679,23
5680,18
5681,17
5682,14
5683,19
5684,19
5685,17
5686,24
5687,15
5688,18
5689,15
5690,19
5691,21
5692,20
5693,21
5694,22
5695,22
5696,17
5697,22
5698,14
5699,16
5700,22
5701,16
5702,16
5703,17
5704,19
5705,23
5706,17
5707,17
5708,17
5709,16
5710,15
5711,13
5712,18
5713,15
5714,15
5715,23
5716,15
5717,16
5718,15
5719,21
5720,17
5721,16
5722,19
5723,18
5724,18
5725,18
5726,18
5727,18
5728,13
5729,17
5730,17
5731,20
5732,18
5733,19
5734,19
5735,15
5736,16
5737,18
5738,15
5739,14
5740,17
5741,16
5742,16
5743,14
5744,14
5745,15
5746,22
5747,15
5748,23
5749,20
5750,15
5751,18
5752,20
5753,21
5754,19
5755,19
5756,20
5757,16
5758,18
5759,16
5760,17
5761,17
5762,17
5763,19
5764,17
5765,15
5766,15
5767,19
5768,15
5769,15
5770,18
5771,19
5772,18
5773,22
5774,21
5775,17
5776,18
5777,15
5778,19
5779,21
5780,20
5781,21
5782,14
5783,24
5784,16
5785,17
5786,18
5787,15
5788,17
5789,13
5790,16
5791,15
5792,16
5793,17
5794,12
5795,18
5796,16
